Date,Total PnL,Avg PnL,Total Volume USD,Avg Trade Size USD,Avg Execution Price,Trade Count,classification
2024-04-13,6621.451755,74.3983343258427,486411.25,5465.294943820225,658.6612459887641,89,Greed
2024-04-14,-36104.012520000004,-337.4206777570094,659162.17,6160.394112149533,1787.6264255140186,107,Greed
2024-04-15,3774.08872,92.05094439024391,291111.19,7100.272926829269,230.87443634146342,41,Greed
2024-04-16,2467.702221,52.504302574468085,181907.17,3870.3653191489366,0.8237938510638297,47,Greed
2024-04-17,2441.4683999999997,174.39059999999998,97562.99,6968.785000000001,4.993378571428572,14,Greed
2024-04-19,1946.4454620000001,55.61272748571429,337257.92000000004,9635.940571428573,3065.0228571428574,35,Greed
2024-04-20,0.0,0.0,60733.24,2760.601818181818,285.09828863636363,22,Greed
2024-04-22,0.0,0.0,47993.61,5332.623333333333,3202.222222222222,9,Greed
2024-04-23,1119.536196,16.962669636363636,233054.9,3531.1348484848486,2616.430871212121,66,Greed
2024-04-24,279.185907,13.95929535,141275.24,7063.762,3230.17,20,Greed
2024-04-25,0.0,0.0,120241.01,1624.8785135135136,251.67034283783786,74,Greed
2024-04-26,0.0,0.0,4988.290000000001,1662.7633333333335,0.12152,3,Greed
2024-04-27,4281.488139,158.57363477777778,154264.47,5713.498888888889,3258.651851851852,27,Greed
2024-04-28,0.0,0.0,43985.6,758.3724137931034,451.9867443103448,58,Greed
2024-04-29,526.9338359999999,11.709640799999999,108699.01,2415.5335555555553,2245.884760888889,45,Greed
2024-04-30,0.0,0.0,125018.75,5209.114583333333,3023.15,24,Greed
2024-05-01,0.0,0.0,87025.45,6216.103571428571,2916.8142857142857,14,Neutral
2024-05-03,5306.017045,147.3893623611111,282682.64999999997,7852.295833333333,1960.4601549999998,36,Neutral
2024-05-04,0.0,0.0,58998.75,6555.416666666667,2089.1695403333333,9,Greed
2024-05-05,0.916,0.15266666666666667,24068.350000000002,4011.391666666667,2099.545833333333,6,Greed
2024-05-06,968.59038,107.62115333333333,206016.43,22890.714444444442,3109.866666666667,9,Greed
2024-05-07,883.537693,49.08542738888889,108717.58,6039.865555555556,1715.215231,18,Greed
2024-05-08,1.56576,0.12044307692307693,65973.57,5074.89,2312.7117384615385,13,Greed
2024-05-09,1147.595856,40.985566285714285,221966.12,7927.361428571428,2667.6832657142854,28,Greed
2024-05-10,2101.741695,95.53371340909092,156882.0,7131.0,2946.254545454545,22,Greed
2024-05-11,251.604742,27.956082444444444,63248.95,7027.661111111111,2922.511111111111,9,Neutral
2024-05-12,0.0,0.0,55179.56,2399.111304347826,1272.34931,23,Greed
2024-05-13,2136.853859,76.31620925,193118.9,6897.103571428571,2635.7705885714286,28,Greed
2024-05-14,1150.5233050000002,50.02275239130436,145853.4,6341.452173913043,2912.1304347826085,23,Greed
2024-05-15,948.970582,26.360293944444447,234922.57,6525.626944444444,2930.625,36,Greed
2024-05-16,214.5898,7.94777037037037,162620.96,6022.998518518518,2656.364285925926,27,Greed
2024-05-18,3522.3946610000003,140.89578644000002,126303.14,5052.1256,3123.796,25,Greed
2024-05-19,0.0,0.0,29998.09,3749.76125,3079.425,8,Greed
2024-05-20,-74.818442,-7.4818442,38124.75,3812.475,2156.14175,10,Greed
2024-05-21,7289.397571999999,58.31518057599999,1100948.59,8807.588720000002,14134.35288,125,Extreme Greed
2024-05-22,0.0,0.0,44995.29,7499.215,3733.3333333333335,6,Extreme Greed
2024-05-23,413.347329,1.2718379353846154,401850.6,1236.4633846153845,1108.603136243077,325,Extreme Greed
2024-05-24,821.949278,410.974639,50811.899999999994,25405.949999999997,3844.4,2,Greed
2024-05-25,14.126038999999999,0.8828774374999999,29991.129999999997,1874.4456249999998,469.7218425,16,Extreme Greed
2024-05-26,778.6839,48.66774375,53976.67,3373.541875,496.56757500000003,16,Extreme Greed
2024-05-27,1129.35587,4.499425776892431,151115.72,602.0546613545816,33.197340745019915,251,Greed
2024-05-29,277.791953,1.6938533719512194,84268.76,513.8339024390243,4235.211447786585,164,Greed
2024-05-30,20.951433,2.9930618571428576,2838.09,405.4414285714286,20348.618645714287,7,Greed
2024-05-31,25.35812,1.9506246153846154,3636.14,279.70307692307694,2.152072923076923,13,Greed
2024-06-01,91.510419,3.66041676,12834.62,513.3848,1.1308718,25,Greed
2024-06-02,192.906947,2.074268247311828,29464.51,316.822688172043,1.0599227956989248,93,Greed
2024-06-03,562.808208,8.040117257142859,21466.86,306.66942857142857,1.3030562857142858,70,Greed
2024-06-04,52.211438,0.9851214716981133,24243.41,457.42283018867926,13394.864554716982,53,Greed
2024-06-05,56.055506,1.038064925925926,25350.77,469.4587037037037,2682.9926944444446,54,Extreme Greed
2024-06-06,274.173187,1.1716802863247862,137557.76,587.8536752136753,30.647596965811967,234,Extreme Greed
2024-06-07,8902.467416,20.23288049090909,1098588.76,2496.7926363636366,1232.3513694545454,440,Extreme Greed
2024-06-08,129.13883900000002,4.453063413793104,97351.88,3356.961379310345,10513.408993103449,29,Greed
2024-06-09,0.0,0.0,22410.22,1318.2482352941176,1091.865705882353,17,Extreme Greed
2024-06-10,31.266804999999998,0.589939716981132,46587.93,879.0175471698113,280.7776811320755,53,Greed
2024-06-11,4320.631811,35.12708789430894,373279.92,3034.7960975609753,8924.726208861788,123,Greed
2024-06-12,-21886.531493,-86.16744682283463,193407.96,761.4486614173228,1364.4425952755905,254,Greed
2024-06-13,6632.757115,83.95895082278481,132577.22,1678.1926582278481,180.8725936708861,79,Greed
2024-06-14,10258.592609,330.9223422258064,139868.66,4511.892258064517,1759.0960645161292,31,Greed
2024-06-15,3369.958346,43.20459417948718,718350.25,9209.61858974359,2138.914496153846,78,Greed
2024-06-16,0.0,0.0,25235.079999999998,2294.0981818181817,4.114990909090909,11,Greed
2024-06-17,10599.502375,278.9342730263158,368380.12,9694.213684210526,1595.9607578947368,38,Greed
2024-06-18,282.57636,11.3030544,263314.79,10532.5916,2787.8253600000003,25,Greed
2024-06-19,4887.656944,80.12552367213115,417071.12,6837.231475409836,1563.7263098360656,61,Greed
2024-06-20,57478.456026,1473.8065647692308,207990.8,5333.097435897435,374.05558,39,Greed
2024-06-21,773.5582039999999,9.66947755,176264.49,2203.306125,877.39821875,80,Greed
2024-06-22,756.876565,31.536523541666668,169594.27000000002,7066.427916666667,1765.2402375,24,Neutral
2024-06-23,0.0,0.0,1792.12,358.424,3.09,5,Greed
2024-06-24,0.0,0.0,403002.8,13000.090322580645,2708.8659548387095,31,Neutral
2024-06-25,4869.353105,99.3745531632653,103099.08,2104.062857142857,3.248285714285714,49,Fear
2024-06-26,4197.732182,58.30183586111111,365190.66000000003,5072.092500000001,1472.1298,72,Neutral
2024-06-27,0.0,0.0,130486.95,4349.565,1362.6499733333333,30,Fear
2024-06-29,6150.326145,82.0043486,280095.11,3734.6014666666665,767.398007192,75,Fear
2024-06-30,0.0,0.0,30520.69,2180.049285714286,724.8069907142857,14,Neutral
2024-07-01,5065.839308,79.1537391875,362670.14999999997,5666.721093749999,1312.7375605675,64,Neutral
2024-07-02,2421.253116,134.514062,33347.47,1852.6372222222224,3.4119444444444444,18,Neutral
2024-07-03,1118.387284,62.132626888888886,179600.66,9977.814444444444,2039.0916666666667,18,Neutral
2024-07-04,0.0,0.0,430568.01,17222.720400000002,2795.886,25,Fear
2024-07-05,0.0,0.0,272289.89,8509.0590625,1837.889625,32,Fear
2024-07-06,108.87217799999999,4.53634075,2490.17,103.75708333333334,1.10232597125,24,Fear
2024-07-07,61.428942,6.1428942,498.75,49.875,3.9900000000000007,10,Fear
2024-07-08,0.0,0.0,497.64,497.64,3.19,1,Fear
2024-07-09,648.984412,43.265627466666665,2736.45,182.42999999999998,4.546446666666666,15,Fear
2024-07-10,11977.734907,213.88812333928573,687900.21,12283.93232142857,2410.4582857142855,56,Fear
2024-07-11,1876.812082,98.77958326315789,169887.02,8941.422105263156,3151.1421052631576,19,Fear
2024-07-12,1412.314654,74.33235021052631,89582.97,4714.893157894737,1621.380905263158,19,Fear
2024-07-13,2913.617837,171.38928452941175,139189.19,8187.599411764706,2416.179635294118,17,Fear
2024-07-14,0.0,0.0,84001.13,12000.16142857143,3194.1857142857143,7,Fear
2024-07-15,-1.0,-0.038461538461538464,198344.85,7628.6480769230775,2752.5296153846157,26,Neutral
2024-07-16,0.0,0.0,144000.57,6545.480454545454,3446.881818181818,22,Greed
2024-07-17,1859.269477,5.297064037037037,626005.53,1783.4915384615385,92.99230740740741,351,Greed
2024-07-18,3803.884311,63.398071849999994,649704.85,10828.414166666666,2995.8028266666665,60,Greed
2024-07-19,2155.891114,93.73439626086956,150269.42,6533.453043478262,8050.626695652173,23,Greed
2024-07-20,2299.169566,8.643494609022557,244362.21,918.65492481203,124.94923650375941,266,Greed
2024-07-21,-2960.716887,-6.608743051339286,234307.46,523.0077232142856,27.973419642857145,448,Greed
2024-07-22,1517.119876,9.851427766233765,304213.8,1975.4142857142856,481.8778051948052,154,Greed
2024-07-23,89890.302206,242.9467627189189,358526.54,968.9906486486486,23.578924594594596,370,Greed
2024-07-24,625.561479,6.9506831,69207.93,768.977,115.88352861011111,90,Greed
2024-07-25,916.7382600000001,11.753054615384617,528555.31,6776.350128205129,2688.136446210769,78,Greed
2024-07-26,2766.513113,18.200744164473683,548587.65,3609.1292763157894,826.2452972302632,152,Greed
2024-07-27,6400.623656,112.2916430877193,905199.75,15880.697368421053,2922.802513681579,57,Greed
2024-07-28,587.29903,36.706189375,43254.68,2703.4175,607.7397125,16,Greed
2024-07-29,330.80445399999996,8.482165487179486,327199.14,8389.72153846154,48349.08078974359,39,Greed
2024-07-30,0.0,0.0,36006.47,6001.078333333334,3295.4833333333336,6,Greed
2024-07-31,765.690884,17.806764744186047,84506.54,1965.2683720930231,256.78039232558143,43,Greed
2024-08-01,167.080017,2.9312283684210527,227774.53,3996.044385964912,18740.473002526316,57,Neutral
2024-08-02,782.3681909999999,12.418542714285714,396320.37,6290.799523809524,14406.321016984128,63,Greed
2024-08-03,464.1897,12.545667567567568,290532.86,7852.239459459459,2718.8256902127027,37,Fear
2024-08-04,-122672.000883,-965.9212667952756,1207744.07,9509.795826771655,11138.705859755904,127,Fear
2024-08-05,-13013.665169,-162.6708146125,420495.4,5256.1925,14847.670722625,80,Fear
2024-08-06,267.318048,2.4982995140186914,61478.38,574.5642990654205,1056.048024274299,107,Extreme Fear
2024-08-07,188.789255,5.720886515151515,2492.77,75.53848484848484,1.594288883939394,33,Fear
2024-08-08,-40.712216999999995,-4.5235796666666666,16299.35,1811.038888888889,520.3884688888888,9,Extreme Fear
2024-08-09,18082.071276,125.56993941666666,503204.86,3494.4781944444444,4675.996384345139,144,Neutral
2024-08-10,0.0,0.0,11339.29,128.8555681818182,1.8675185526136362,88,Fear
2024-08-11,847.7766200000001,35.32402583333334,44230.21,1842.9254166666667,892.9076233333334,24,Fear
2024-08-12,858.6705000000001,17.88896875,54167.32,1128.4858333333334,855.5521279583332,48,Fear
2024-08-13,212.08102,9.220913913043479,20797.87,904.2552173913043,458.5604338260869,23,Fear
2024-08-14,2168.9015130000003,86.75606052,66710.03,2668.4012,971.82196148,25,Fear
2024-08-15,0.0,0.0,1522.3700000000001,126.86416666666668,0.032253416666666666,12,Fear
2024-08-16,825.230544,23.578015542857145,166382.84,4753.795428571429,13243.149667228572,35,Fear
2024-08-17,-288.283113,-9.609437100000001,30248.96,1008.2986666666667,0.17191166666666666,30,Fear
2024-08-18,307.201888,20.480125866666665,62804.48,4186.965333333334,2467.2810786666664,15,Fear
2024-08-19,339.69958299999996,42.462447874999995,100315.03,12539.37875,58542.625,8,Fear
2024-08-20,192.602844,16.050237,49914.8,4159.566666666667,1739.2645333333332,12,Fear
2024-08-21,656.200925,4.525523620689655,104990.41,724.0717931034483,141.46601248275863,145,Fear
2024-08-23,1005.30527,100.53052699999999,63509.56,6350.956,2683.83,10,Fear
2024-08-24,0.0,0.0,34999.67,4999.952857142857,46230.142857142855,7,Greed
2024-08-25,0.0,0.0,21950.28,1291.1929411764704,19585.087261176468,17,Neutral
2024-08-26,231.236918,38.539486333333336,92611.27,15435.211666666668,2263.875,6,Greed
2024-08-27,0.0,0.0,70250.16,1405.0032,372.7858502784,50,Neutral
2024-08-28,1333.359645,148.15107166666667,71160.06999999999,7906.674444444444,15309.777777777777,9,Fear
2024-08-29,0.0,0.0,9995.85,9995.85,60802.0,1,Fear
2024-08-30,256.464,42.744,37233.24,6205.54,11097.769382833334,6,Fear
2024-08-31,10.882801,0.3200823823529412,107507.43000000001,3161.983235294118,11030.937086423235,34,Fear
2024-09-01,137.433093,11.452757750000002,12359.68,1029.9733333333334,44.57331249999999,12,Fear
2024-09-02,0.0,0.0,30000.42,15000.21,2426.1,2,Fear
2024-09-04,1065.785132,31.346621529411763,131480.97,3867.0873529411765,5402.028013264706,34,Fear
2024-09-05,0.0,0.0,0.84,0.84,7.79e-05,1,Fear
2024-09-06,-1104.856765,-26.306113452380952,39047.1,929.6928571428571,215.73034285714286,42,Extreme Fear
2024-09-08,0.0,0.0,0.11,0.11,0.11756,1,Fear
2024-09-09,0.0,0.0,4014.4300000000003,2007.2150000000001,0.0115,2,Fear
2024-09-10,-219.729659,-73.24321966666666,2547.28,849.0933333333334,1557.6705000000002,3,Fear
2024-09-11,0.0,0.0,0.54,0.54,1.5e-05,1,Fear
2024-09-14,0.0,0.0,1014.8000000000001,92.25454545454546,0.010652363636363637,11,Neutral
2024-09-18,-878.684794,-6.059895131034483,13633.5,94.02413793103449,3.120756620689655,145,Neutral
2024-09-19,0.0,0.0,1521.8700000000001,80.09842105263158,0.9843423684210526,19,Neutral
2024-09-20,9585.03428,599.0646425,332873.38,20804.58625,17153.90225,16,Neutral
2024-09-21,36165.56933,1572.416057826087,165648.12,7202.092173913044,4.30038695652174,23,Neutral
2024-09-22,0.0,0.0,19999.739999999998,6666.579999999999,62701.0,3,Neutral
2024-09-23,334.760796,167.380398,40334.29,20167.145,63672.0,2,Neutral
2024-09-24,0.0,0.0,7118.63,711.863,0.4286068,10,Neutral
2024-09-25,0.0,0.0,52754.130000000005,5861.570000000001,42295.14844444444,9,Greed
2024-09-26,439.812513,54.976564125,113711.93000000001,14213.991250000001,24173.9921375,8,Neutral
2024-09-27,0.0,0.0,126097.04,2251.732857142857,11807.956114285715,56,Greed
2024-09-28,0.0,0.0,29199.21,7299.8025,4.101,4,Greed
2024-09-30,2710.626288,25.571946113207545,214669.85,2025.1872641509435,6063.712550943396,106,Greed
2024-10-01,0.0,0.0,139954.32,34988.58,62044.5,4,Neutral
2024-10-02,0.0,0.0,99954.34,24988.585,60911.0,4,Fear
2024-10-03,100.375782,11.152864666666666,132935.69,14770.632222222222,26799.238066666665,9,Fear
2024-10-04,0.0,0.0,0.34,0.34,0.0011,1,Fear
2024-10-05,5767.161892,155.86924032432432,605605.74,16367.722702702702,60568.594601856756,37,Neutral
2024-10-06,130.487079,5.9312308636363635,300130.56,13642.298181818182,62166.40909090909,22,Neutral
2024-10-07,0.0,0.0,219984.65,10475.459523809524,63684.42857142857,21,Neutral
2024-10-08,5396.546638,149.90407327777777,434584.13,12071.781388888889,58825.33341509444,36,Neutral
2024-10-09,396.06272,28.290194285714286,220399.93,15742.852142857142,61800.92857142857,14,Neutral
2024-10-10,0.0,0.0,300024.33999999997,18751.521249999998,59323.25,16,Fear
2024-10-11,8885.327477,341.74336450000004,488904.19,18804.007307692307,59195.38462157692,26,Fear
2024-10-12,541.55471,54.155471,159713.4,15971.34,62726.0,10,Neutral
2024-10-13,0.0,0.0,60002.42,6000.242,62778.2,10,Neutral
2024-10-14,1913.61958,382.72391600000003,61916.020000000004,12383.204000000002,64693.8,5,Neutral
2024-10-15,1170.2260760000001,167.17515371428573,81173.36,11596.194285714286,66652.28571428571,7,Greed
2024-10-16,219.480876,19.95280690909091,80229.17,7293.560909090909,67576.54545454546,11,Greed
2024-10-17,36.11496,4.0127733333333335,140531.75,15614.638888888889,67400.11111111111,9,Greed
2024-10-18,333.219141,55.536523499999994,120331.43000000001,20055.238333333335,67397.0,6,Greed
2024-10-19,0.0,0.0,99996.86,24999.215,68391.25,4,Greed
2024-10-20,389.155797,4.05370621875,176447.86000000002,1837.9985416666668,4280.33074875,96,Greed
2024-10-21,2464.915564,14.248066843930635,324117.99,1873.5143930635838,4316.762150867052,173,Greed
2024-10-22,0.0,0.0,60000.36,20000.12,67047.0,3,Greed
2024-10-23,-46.489941,-2.5827745,210006.07,11667.003888888888,30954.322222222225,18,Greed
2024-10-25,13235.862071,441.19540236666666,427883.18,14262.772666666666,56633.085333333336,30,Greed
2024-10-26,42471.99413,7078.6656883333335,88668.86,14778.143333333333,2.6499333333333337,6,Unknown
